Site_ID,Latitude_Degrees,Longitude_Degrees,Ocean_Name,Ecoregion_Name,Exposure,Turbidity,Cyclone_Frequency,Date_Month,Date_Year,Percent_Bleaching,Temperature_Mean,Windspeed,SSTA,SSTA_DHW,TSA,TSA_DHWMean,Date,Bleaching_Severity_Int,Thermal_Stress_Index,Bleaching_Impact,Wind_Mitigation,Bleaching_Duration_weeks
2568,22.0,-82.0,Atlantic,Cuba and Cayman Islands,Sheltered,0.1549,60.58,8,2005,5.5,300.63,5.0,0.73,3.48,0.72,0.49,15-08-2005,1.0,0.4742062248096728,0.18968248992386913,0.6,2
2603,19.9613,-75.871,Atlantic,Cuba and Cayman Islands,Exposed,0.0176,72.94,9,2003,5.5,301.4,3.0,0.32,0.38,0.3,0.22,15-09-2003,1.0,0.46774201373339225,0.18709680549335692,0.7999999999999999,2
2605,20.6996,-78.0883,Atlantic,Cuba and Cayman Islands,Sheltered,0.2685,64.8,9,2009,5.5,301.04,2.0,2.19,6.86,2,0.34,15-09-2009,1.0,0.5572202940737427,0.22288811762949712,0.9,3
2640,21.1167,-75.867,Atlantic,Cuba and Cayman Islands,Sheltered,0.0339,47.96,10,2003,5.5,300.26,4.0,0.44,0.0,-0.06,0.33,15-10-2003,1.0,0.4322824302134646,0.17291297208538584,0.7,2
2641,22.55,-78.04,Atlantic,Cuba and Cayman Islands,Sometimes,0.0346,57.33,10,2003,5.5,300.29,4.0,0.57,0.0,-0.5,0.27,15-10-2003,1.0,0.43775041050903113,0.17510016420361246,0.7,2
2642,22.5607,-78.4628,Atlantic,Cuba and Cayman Islands,Sometimes,0.0558,53.4,10,2005,5.5,300.23,7.0,0.27,6.64,-0.74,0.44,15-10-2005,1.0,0.4631624123003432,0.1852649649201373,0.3999999999999999,1
2657,21.61,-83.1019,Atlantic,Cuba and Cayman Islands,Sheltered,0.2763,55.26,11,2005,5.5,300.85,10.0,-0.97,5.32,-4.04,0.43,15-11-2005,1.0,0.43326503955814377,0.17330601582325753,0.09999999999999998,0
2827,19.0,-69.04,Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Sheltered,0.2009,57.32,12,2009,5.5,300.57,9.0,-0.05,6.53,-2.12,0.35,15-12-2009,1.0,0.46266877519032656,0.18506751007613065,0.19999999999999996,1
2828,19.05,-68.96,Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Exposed,0.0712,55.92,12,2009,5.5,300.31,9.0,0.18,5.11,-1.61,0.27,15-12-2009,1.0,0.4539930400059715,0.18159721600238862,0.19999999999999996,1
3063,9.5167,138.1667,Pacific,Yap Islands Micronesia,Sheltered,0.025,52.5,9,1998,5.5,301.68,3.0,0.91,3.33,0.57,0.8,15-09-1998,1.0,0.5140436072548146,0.20561744290192585,0.7999999999999999,3
3085,-19.0501,178.2801,Pacific,Fiji,Exposed,0.0574,57.97,2,2001,5.5,299.5,5.0,0.5,0.0,0.5,0.44,15-02-2001,1.0,0.4093924466338258,0.16375697865353034,0.6,2
3176,-17.8992,178.7581,Pacific,Fiji,Sheltered,0.1179,35.8,4,1998,5.5,299.89,5.0,0.45,0.0,-0.41,0.37,15-04-1998,1.0,0.4204761904761906,0.16819047619047625,0.6,2
3178,-16.666,179.85,Pacific,Fiji,Sheltered,0.0481,44.62,4,2000,5.5,300.42,5.0,-0.26,1.72,-0.78,0.4,15-04-2000,1.0,0.42317174205105335,0.16926869682042134,0.6,2
3249,-16.91,177.39,Pacific,Fiji,Sheltered,0.0422,47.31,11,2007,5.5,300.51,7.0,0.3,6.89,-1.29,0.38,15-11-2007,1.0,0.4748127519032687,0.1899251007613075,0.3999999999999999,1
3406,16.43,-61.54,Atlantic,Hispaniola Puerto Rico and Lesser Antilles,Sheltered,0.0355,63.95,4,2007,5.5,300.38,5.0,-0.02,1.0,-2.24,0.22,15-04-2007,1.0,0.426043066129273,0.1704172264517092,0.6,2
3476,-17.5,-149.9167,Pacific,Society Islands French Polynesia,Sheltered,0.0253,51.2,3,1994,5.5,300.76,5.0,0.08,2.42,0.09,0.25,15-03-1994,1.0,0.4500389983579632,0.18001559934318528,0.6,2
3477,-15.1667,-147.6667,Pacific,Western Tuamotu Archipelago central Pacific,Sheltered,0.048,53.69,3,1994,5.5,301.09,5.0,-0.11,1.93,-0.12,0.43,15-03-1994,1.0,0.4515406217345868,0.18061624869383475,0.6,2
3488,-16.5,-151.78,Pacific,Society Islands French Polynesia,Sheltered,0.0264,47.68,10,2008,5.5,300.89,5.0,0.41,1.0,-1.5,0.24,15-10-2008,1.0,0.45761942080907486,0.18304776832362996,0.6,2
3488,-16.5,-151.78,Pacific,Society Islands French Polynesia,Sheltered,0.0264,47.68,10,2008,5.5,300.89,5.0,0.41,1.0,-1.5,0.24,15-10-2008,1.0,0.45761942080907486,0.18304776832362996,0.6,2
3850,-8.6667,115.4667,Indian,Lesser Sunda Islands and Savu Sea,Exposed,0.0579,45.86,1,1998,5.5,300.87,3.0,1.48,1.86,1.23,1.13,15-01-1998,1.0,0.4987455217196595,0.19949820868786383,0.7999999999999999,3
3851,-7.6667,114.0,Pacific,Java Sea,Sheltered,0.0761,49.25,1,1998,5.5,302.38,3.0,2.74,4.79,1.96,0.78,15-01-1998,1.0,0.6084310158232562,0.2433724063293025,0.7999999999999999,3
4178,-8.7144,115.6085,Indian,Lesser Sunda Islands and Savu Sea,Exposed,0.046,47.27,6,1998,5.5,301.35,3.0,-0.9,5.52,-1.83,0.64,15-06-1998,1.0,0.4532355575459026,0.18129422301836107,0.7999999999999999,2
4189,-8.14,114.44,Indian,Lesser Sunda Islands and Savu Sea,Sheltered,0.0403,48.78,9,2002,5.5,301.86,4.0,1.29,2.26,0.2,1.77,15-09-2002,1.0,0.5269788401253924,0.210791536050157,0.7,2
4190,-0.3333,122.0,Pacific,Gulf of Tomini Indonesia,Sheltered,0.0448,53.34,10,1998,5.5,303.12,3.0,1.13,3.64,0.74,0.9,15-10-1998,1.0,0.5706818181818182,0.2282727272727273,0.7999999999999999,3
4514,18.463,-77.947,Atlantic,Jamaica,Exposed,0.0343,58.72,9,2005,5.5,301.11,3.0,1.15,6.05,1.15,0.31,15-09-2005,1.0,0.5190548029556651,0.20762192118226605,0.7999999999999999,3
5256,26.5,128.0,Pacific,North Ryukyu Islands Japan,Sheltered,0.0414,65.16,8,2001,5.5,297.88,8.0,-1.04,12.17,-1.04,0.28,15-08-2001,1.0,0.37223475518734156,0.14889390207493663,0.29999999999999993,1
5276,24.46,124.19,Pacific,South Ryukyu Islands Japan,Exposed,0.0355,50.23,7,2007,5.5,298.87,7.0,2.75,3.19,2.53,0.54,15-07-2007,1.0,0.4844139983579632,0.1937655993431853,0.3999999999999999,1
5277,30.2667,130.4167,Pacific,South-east Kyushu Japan,Sheltered,0.0435,64.26,7,2001,5.5,297.08,3.0,1.01,8.41,0.03,0.34,15-07-2001,1.0,0.39528819599940196,0.1581152783997608,0.7999999999999999,2
5279,26.627,127.872,Pacific,North Ryukyu Islands Japan,Sheltered,0.0421,66.52,7,2003,5.5,297.71,7.0,0.89,3.15,0.18,0.3,15-07-2003,1.0,0.3819535565009698,0.15278142260038793,0.3999999999999999,1
5313,24.7,125.4,Pacific,South Ryukyu Islands Japan,Exposed,0.0298,94.95,8,2001,5.5,298.8,5.0,-0.3,5.81,-0.36,0.36,15-08-2001,1.0,0.39182909762651125,0.1567316390506045,0.6,2
5314,33.5,135.8,Pacific,Honshu Japan,Exposed,0.0835,65.12,8,2001,5.5,294.76,9.0,1.61,3.65,1.59,0.75,15-08-2001,1.0,0.31274192043588533,0.12509676817435414,0.19999999999999996,0
5373,-4.073,39.69,Indian,Kenya and Tanzania coast,Exposed,0.0571,42.59,3,2005,5.5,299.97,4.0,-0.28,0.0,-0.57,0.58,15-03-2005,1.0,0.39793103448275924,0.1591724137931037,0.7,2
5374,-4.0,39.75,Indian,Kenya and Tanzania coast,Exposed,0.0432,42.59,5,2001,5.5,300.0,6.0,0.71,6.34,0.06,0.46,15-05-2001,1.0,0.46907691446484473,0.1876307657859379,0.4999999999999999,2
5380,-3.985,39.762,Indian,Kenya and Tanzania coast,Exposed,0.0459,42.61,4,2003,5.5,299.97,5.0,0.68,1.0,0.68,0.47,15-04-2003,1.0,0.4367163009404395,0.17468652037617582,0.6,2
5381,-3.215,40.127,Indian,Kenya and Tanzania coast,Exposed,0.1975,42.76,4,2003,5.5,299.84,5.0,-0.43,4.68,-0.44,0.87,15-04-2003,1.0,0.41508023585609755,0.16603209434243904,0.6,2
5382,-1.986,41.383,Indian,Kenya and Tanzania coast,Exposed,0.0898,42.88,4,2003,5.5,299.72,5.0,1.4,1.04,1.39,0.53,15-04-2003,1.0,0.4535609792506354,0.18142439170025415,0.6,2
5451,-13.485,48.24,Indian,North Madagascar,Sheltered,0.0657,32.93,1,2002,5.5,301.56,2.0,1.09,0.0,0.37,0.39,15-01-2002,1.0,0.49738916256157667,0.1989556650246307,0.9,3
5452,-13.181,48.234,Indian,North Madagascar,Sheltered,0.0769,35.73,1,2002,5.5,301.36,2.0,-0.4,2.64,-1.07,0.46,15-01-2002,1.0,0.45444170771756953,0.18177668308702782,0.9,3
5453,-13.036,48.545,Indian,North Madagascar,Sheltered,0.0766,39.72,1,2002,5.5,301.24,2.0,0.79,4.25,0.49,0.56,15-01-2002,1.0,0.50068303104941,0.20027321241976404,0.9,3
5454,-12.935,48.538,Indian,North Madagascar,Sheltered,0.0709,40.48,1,2002,5.5,301.04,3.0,-1.04,0.0,-1.4,0.68,15-01-2002,1.0,0.40686371100164254,0.16274548440065703,0.7999999999999999,2
5455,-12.846,48.573,Indian,North Madagascar,Sheltered,0.0673,41.29,1,2002,5.5,300.96,3.0,-0.67,0.0,-0.99,0.77,15-01-2002,1.0,0.41699507389162416,0.16679802955664969,0.7999999999999999,2
5456,-12.823,48.59,Indian,North Madagascar,Exposed,0.0773,41.86,1,2002,5.5,300.98,3.0,0.45,2.28,0.17,0.59,15-01-2002,1.0,0.4692271234512618,0.18769084938050473,0.7999999999999999,2
5482,-22.12,43.2,Indian,South Madagascar,Exposed,0.1085,39.52,8,2008,5.5,299.94,7.0,-0.77,0.0,-6.01,0.36,15-08-2008,1.0,0.38004926108374304,0.15201970443349722,0.3999999999999999,1
5781,2.814,104.212,Pacific,Sunda Shelf south-east Asia,Exposed,0.0553,49.56,5,1998,5.5,301.74,2.0,1.92,9.99,1.91,0.35,15-05-1998,1.0,0.5886825459023739,0.23547301836094958,0.9,3
5782,2.921,104.11,Pacific,Sunda Shelf south-east Asia,Exposed,0.0587,49.57,5,1998,5.5,301.78,2.0,0.79,12.52,0.76,0.31,15-05-1998,1.0,0.5654056575608286,0.22616226302433146,0.9,3
5783,4.4939,118.6133,Pacific,Sulu Sea,Sheltered,0.1127,54.44,5,1998,5.5,302.09,1.0,0.41,0.5,0.38,0.78,15-05-1998,1.0,0.4941873787132391,0.19767495148529565,1.0,3
5784,4.9736,118.3911,Pacific,Sulu Sea,Sheltered,0.1098,54.47,5,1998,5.5,302.31,1.0,1.48,9.17,1.49,0.68,15-05-1998,1.0,0.5875702530228387,0.2350281012091355,1.0,4
5785,6.0167,116.0333,Pacific,Sunda Shelf south-east Asia,Sometimes,0.0895,53.74,5,1998,5.5,302.46,2.0,0.64,2.53,0.28,0.19,15-05-1998,1.0,0.525803571428571,0.21032142857142844,0.9,3
5789,2.563,104.343,Pacific,Sunda Shelf south-east Asia,Exposed,0.0499,49.46,6,1998,5.5,301.74,2.0,0.85,5.41,0.44,0.34,15-06-1998,1.0,0.5257632669055088,0.21030530676220352,0.9,3
5801,6.059,100.043,Pacific,Andaman Sea,Sheltered,0.1414,48.64,8,2002,5.5,303.08,3.0,-0.26,0.0,-1.26,0.62,15-08-2002,1.0,0.5007553366174047,0.2003021346469619,0.7999999999999999,3
5803,6.064,100.036,Pacific,Andaman Sea,Sheltered,0.1509,48.64,8,2002,5.5,303.08,3.0,-0.26,0.0,-1.26,0.62,15-08-2002,1.0,0.5007553366174047,0.2003021346469619,0.7999999999999999,3
5804,6.054,100.04,Pacific,Andaman Sea,Sheltered,0.1509,48.64,8,2002,5.5,303.08,3.0,-0.26,0.0,-1.26,0.62,15-08-2002,1.0,0.5007553366174047,0.2003021346469619,0.7999999999999999,3
5810,4.3433,113.8983,Pacific,Sunda Shelf south-east Asia,Exposed,0.4293,52.98,9,2009,5.5,302.59,1.0,0.58,0.0,-0.25,0.43,15-09-2009,1.0,0.5136288998357956,0.20545155993431827,1.0,3
5813,5.95,102.71,Pacific,Sunda Shelf south-east Asia,Exposed,0.0543,49.54,10,2008,5.5,302.43,1.0,0.76,0.0,-0.45,0.44,15-10-2008,1.0,0.5145812807881769,0.20583251231527078,1.0,3
6136,5.29,73.11,Indian,Maldive Islands,Sheltered,0.0745,42.15,1,2008,5.5,301.75,5.0,-0.11,1.39,-1.73,0.32,15-01-2008,1.0,0.4701473167636961,0.18805892670547844,0.6,2
6136,5.29,73.11,Indian,Maldive Islands,Sheltered,0.0745,42.15,2,2008,5.5,301.75,4.0,0.37,1.39,-0.73,0.32,15-02-2008,1.0,0.48669904090162713,0.19467961636065087,0.7,2
6195,3.448,73.754,Indian,Maldive Islands,Sheltered,0.0499,42.43,5,2003,5.5,301.92,5.0,0.23,2.8,-0.02,0.41,15-05-2003,1.0,0.49546574115539693,0.1981862964621588,0.6,2
6196,3.203,72.919,Indian,Maldive Islands,Sheltered,0.0763,42.46,5,2003,5.5,301.92,4.0,0.15,3.04,0.01,0.33,15-05-2003,1.0,0.4940707568293781,0.19762830273175125,0.7,2
6296,7.01,171.367,Pacific,Marshall Islands,Exposed,0.0249,51.97,9,2002,5.5,301.53,3.0,0.58,0.0,0.53,0.32,15-09-2002,1.0,0.47881773399014665,0.19152709359605868,0.7999999999999999,2
6327,-20.2909,57.7957,Indian,Mascarene Islands,Sheltered,0.0437,45.54,2,1998,5.5,298.48,4.0,0.61,1.33,0.58,0.23,15-02-1998,1.0,0.3872448313181077,0.1548979325272431,0.7,2
6363,-20.2483,57.795,Indian,Mascarene Islands,Sheltered,0.0316,45.75,4,1998,5.5,298.49,9.0,0.24,4.5,-0.61,0.24,15-04-1998,1.0,0.39282598148977466,0.15713039259590988,0.19999999999999996,1
6389,19.8833,-87.4261,Atlantic,Belize and west Caribbean,Exposed,0.0444,47.0,6,2005,5.5,300.83,4.0,0.15,1.02,-0.82,0.2,15-06-2005,1.0,0.44679709658157823,0.1787188386326313,0.7,2
6389,19.8833,-87.4261,Atlantic,Belize and west Caribbean,Exposed,0.0444,47.0,6,2006,5.5,300.83,3.0,0.27,2.19,-0.72,0.2,15-06-2006,1.0,0.4575827548887883,0.18303310195551534,0.7999999999999999,2
6389,19.8833,-87.4261,Atlantic,Belize and west Caribbean,Exposed,0.0444,47.0,11,2004,5.5,300.83,5.0,0.12,0.0,-1.34,0.2,15-11-2004,1.0,0.439967159277503,0.17598686371100122,0.6,2
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,2,2005,5.5,300.81,4.0,-0.3,0.27,-3.33,0.36,15-02-2005,1.0,0.42636167711598727,0.1705446708463949,0.7,2
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,2,2005,5.5,300.81,4.0,-0.3,0.27,-3.33,0.36,15-02-2005,1.0,0.42636167711598727,0.1705446708463949,0.7,2
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,2,2005,5.5,300.81,4.0,-0.3,0.27,-3.33,0.36,15-02-2005,1.0,0.42636167711598727,0.1705446708463949,0.7,2
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,5,2005,5.5,300.81,4.0,1.01,0.86,-0.59,0.36,15-05-2005,1.0,0.47488636363636344,0.18995454545454538,0.7,2
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,5,2006,5.5,300.81,4.0,0.6,0.0,-1.03,0.36,15-05-2006,1.0,0.45586206896551706,0.18234482758620685,0.7,2
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,5,2005,5.5,300.81,4.0,1.01,0.86,-0.59,0.36,15-05-2005,1.0,0.47488636363636344,0.18995454545454538,0.7,2
6390,19.9667,-87.4531,Atlantic,Belize and west Caribbean,Exposed,0.0447,36.82,5,2006,5.5,300.81,4.0,0.6,0.0,-1.03,0.36,15-05-2006,1.0,0.45586206896551706,0.18234482758620685,0.7,2
